#peversion=v.5.1.0-r7294,prefix=,time=12.05.2015 07:02:22,interval=200,licensetype=CUSTOM
#type=ProcessedLocation,formatid=Processed location CSV,project=BasketBall example,projectversion=unknown,testingmode=false
#format=$e$R,$i,$n,$c,$x2,$y2,$z2,$vx2,$vy2,$vz2,$q2,$G;$R
#tags=78a50469d9fa
153800,78a50469d9fa,Ball,0001,-15.65,-4.88,1.60,1.12,-0.30,0.06,0.55,
154000,78a50469d9fa,Ball,0001,-15.40,-4.95,1.60,1.40,-0.42,-0.00,0.55,
154200,78a50469d9fa,Ball,0001,-15.10,-5.05,1.60,1.69,-0.54,-0.07,0.55,
154400,78a50469d9fa,Ball,0001,-14.73,-5.17,1.58,2.00,-0.64,-0.14,0.55,ActiveZone
154600,78a50469d9fa,Ball,0001,-14.29,-5.30,1.54,2.33,-0.74,-0.22,0.55,ActiveZone
154800,78a50469d9fa,Ball,0001,-13.80,-5.46,1.49,2.67,-0.82,-0.31,0.55,ActiveZone
155000,78a50469d9fa,Ball,0001,-13.23,-5.63,1.42,3.03,-0.90,-0.41,0.55,ActiveZone
155200,78a50469d9fa,Ball,0001,-12.58,-5.82,1.32,3.40,-0.96,-0.51,0.55,ActiveZone
155400,78a50469d9fa,Ball,0001,-11.86,-6.02,1.21,3.80,-1.02,-0.61,0.55,ActiveZone
155600,78a50469d9fa,Ball,0001,-11.06,-6.22,1.08,4.20,-1.06,-0.73,0.55,ActiveZone
155800,78a50469d9fa,Ball,0001,-10.18,-6.44,0.92,4.63,-1.09,-0.85,0.55,ActiveZone
156000,78a50469d9fa,Ball,0001,-9.21,-6.66,0.74,5.07,-1.12,-0.98,0.55,ActiveZone
156200,78a50469d9fa,Ball,0001,-8.15,-6.89,0.53,5.52,-1.13,-1.12,0.55,ActiveZone
156400,78a50469d9fa,Ball,0001,-7.11,-7.05,0.35,4.78,-0.50,-0.69,0.53,ActiveZone
156600,78a50469d9fa,Ball,0001,-6.27,-7.10,0.24,3.59,-0.03,-0.38,0.53,ActiveZone
156800,78a50469d9fa,Ball,0001,-5.70,-7.07,0.18,1.99,0.25,-0.23,0.53,ActiveZone
157000,78a50469d9fa,Ball,0001,-5.50,-7.01,0.14,-0.02,0.32,-0.19,0.52,ActiveZone
157200,78a50469d9fa,Ball,0001,-5.69,-6.96,0.14,-1.63,0.19,0.11,0.52,ActiveZone
157400,78a50469d9fa,Ball,0001,-6.06,-6.92,0.17,-1.86,0.33,0.22,0.52,ActiveZone
157600,78a50469d9fa,Ball,0001,-6.34,-6.82,0.20,-0.87,0.65,-0.01,0.53,ActiveZone
157800,78a50469d9fa,Ball,0001,-6.44,-6.66,0.19,-0.30,0.88,0.03,0.53,ActiveZone
158000,78a50469d9fa,Ball,0001,-6.51,-6.47,0.26,-0.48,0.97,0.86,0.50,ActiveZone
158200,78a50469d9fa,Ball,0001,-6.64,-6.29,0.62,-0.86,0.94,2.71,0.50,ActiveZone
158400,78a50469d9fa,Ball,0001,-6.90,-6.05,1.34,-1.81,1.59,4.52,0.50,ActiveZone
158600,78a50469d9fa,Ball,0001,-7.40,-5.61,2.42,-3.17,2.89,6.26,0.46,ActiveZone
158800,78a50469d9fa,Ball,0001,-8.11,-4.92,3.74,-3.92,3.87,6.56,0.46,ActiveZone
159000,78a50469d9fa,Ball,0001,-8.92,-4.12,4.91,-4.08,3.98,4.74,0.46,ActiveZone
159200,78a50469d9fa,Ball,0001,-9.71,-3.39,5.51,-3.80,3.20,1.17,0.43,ActiveZone
159400,78a50469d9fa,Ball,0001,-10.45,-2.81,5.40,-3.63,2.72,-2.09,0.43,ActiveZone
159600,78a50469d9fa,Ball,0001,-11.18,-2.25,4.71,-3.67,3.08,-4.79,0.52,ActiveZone
159800,78a50469d9fa,Ball,0001,-11.98,-1.52,3.54,-4.12,3.90,-6.54,0.52,ActiveZone
160000,78a50469d9fa,Ball,0001,-12.75,-0.80,2.21,-3.44,3.10,-6.50,0.52,ActiveZone
160200,78a50469d9fa,Ball,0001,-13.27,-0.39,1.07,-1.52,0.71,-4.47,0.58,ActiveZone
160400,78a50469d9fa,Ball,0001,-13.38,-0.48,0.46,0.22,-1.27,-1.87,0.58,ActiveZone
160600,78a50469d9fa,Ball,0001,-13.29,-0.80,0.24,0.34,-1.71,-0.53,0.58,ActiveZone
160800,78a50469d9fa,Ball,0001,-13.36,-1.09,0.19,-1.32,-1.36,0.13,0.58,ActiveZone
161000,78a50469d9fa,Ball,0001,-13.72,-1.29,0.31,-1.94,-0.44,1.05,0.58,ActiveZone
161200,78a50469d9fa,Ball,0001,-13.99,-1.17,0.60,-0.05,2.00,1.68,0.56,ActiveZone
161400,78a50469d9fa,Ball,0001,-13.64,-0.47,0.88,3.14,4.67,1.13,0.56,ActiveZone
161600,78a50469d9fa,Ball,0001,-12.85,0.56,1.03,4.47,5.26,0.34,0.56,ActiveZone
161800,78a50469d9fa,Ball,0001,-11.99,1.48,0.98,3.85,3.52,-1.13,0.53,ActiveZone
162000,78a50469d9fa,Ball,0001,-11.30,1.99,0.64,3.19,1.83,-2.02,0.53,ActiveZone
162200,78a50469d9fa,Ball,0001,-10.67,2.28,0.26,3.24,1.26,-1.47,0.53,ActiveZone
162400,78a50469d9fa,Ball,0001,-10.03,2.52,0.23,3.13,1.14,0.93,0.53,ActiveZone
162600,78a50469d9fa,Ball,0001,-9.41,2.75,0.52,3.15,1.16,1.68,0.53,ActiveZone
162800,78a50469d9fa,Ball,0001,-8.76,3.00,0.79,3.44,1.39,0.57,0.54,ActiveZone
163000,78a50469d9fa,Ball,0001,-8.00,3.32,0.72,4.08,1.80,-1.02,0.54,ActiveZone
163200,78a50469d9fa,Ball,0001,-7.15,3.70,0.47,4.38,1.97,-1.29,0.54,ActiveZone
163400,78a50469d9fa,Ball,0001,-6.30,4.12,0.38,4.10,2.22,0.41,0.53,ActiveZone
163600,78a50469d9fa,Ball,0001,-5.50,4.55,0.56,3.95,1.96,1.24,0.53,ActiveZone
163800,78a50469d9fa,Ball,0001,-4.71,4.87,0.81,3.93,1.20,0.75,0.56,ActiveZone
164000,78a50469d9fa,Ball,0001,-3.93,5.03,0.79,3.88,0.44,-0.74,0.56,ActiveZone
164200,78a50469d9fa,Ball,0001,-3.15,5.06,0.57,3.95,-0.18,-1.39,0.56,ActiveZone
164400,78a50469d9fa,Ball,0001,-2.35,4.98,0.37,4.12,-0.54,-0.12,0.54,ActiveZone
164600,78a50469d9fa,Ball,0001,-1.52,4.87,0.50,4.16,-0.53,1.25,0.54,ActiveZone
164800,78a50469d9fa,Ball,0001,-0.69,4.79,0.79,4.07,-0.20,1.05,0.52,ActiveZone
165000,78a50469d9fa,Ball,0001,0.11,4.78,0.84,3.93,0.08,-0.48,0.52,ActiveZone
165200,78a50469d9fa,Ball,0001,0.88,4.81,0.65,3.74,0.16,-1.24,0.52,ActiveZone
165400,78a50469d9fa,Ball,0001,1.62,4.82,0.41,3.79,-0.11,-0.99,0.54,ActiveZone
165600,78a50469d9fa,Ball,0001,2.38,4.78,0.26,3.67,-0.29,-0.55,0.54,ActiveZone
165800,78a50469d9fa,Ball,0001,3.07,4.72,0.19,3.20,-0.27,-0.17,0.54,ActiveZone
166000,78a50469d9fa,Ball,0001,3.65,4.67,0.18,2.74,-0.32,0.01,0.55,ActiveZone
166200,78a50469d9fa,Ball,0001,4.20,4.59,0.18,2.86,-0.36,-0.02,0.55,ActiveZone
166400,78a50469d9fa,Ball,0001,4.81,4.55,0.18,3.30,0.00,-0.02,0.55,ActiveZone
166600,78a50469d9fa,Ball,0001,5.53,4.64,0.18,3.78,0.84,0.05,0.57,ActiveZone
166800,78a50469d9fa,Ball,0001,6.26,4.83,0.19,3.37,0.94,0.03,0.57,ActiveZone
167000,78a50469d9fa,Ball,0001,6.81,4.94,0.18,1.97,-0.04,0.00,0.56,ActiveZone
167200,78a50469d9fa,Ball,0001,7.05,4.82,0.22,0.57,-0.95,0.31,0.56,ActiveZone
167400,78a50469d9fa,Ball,0001,7.11,4.66,0.29,0.19,-0.51,0.35,0.56,ActiveZone
167600,78a50469d9fa,Ball,0001,7.23,4.72,0.34,1.11,1.25,0.16,0.57,ActiveZone
167800,78a50469d9fa,Ball,0001,7.52,5.10,0.35,1.67,2.32,-0.10,0.57,ActiveZone
168000,78a50469d9fa,Ball,0001,7.85,5.59,0.30,1.54,2.34,-0.39,0.56,ActiveZone
168200,78a50469d9fa,Ball,0001,8.10,5.97,0.22,0.99,1.54,-0.38,0.56,ActiveZone
168400,78a50469d9fa,Ball,0001,8.24,6.20,0.16,0.33,0.74,-0.16,0.56,ActiveZone
168600,78a50469d9fa,Ball,0001,8.22,6.27,0.16,-0.56,-0.13,0.08,0.55,ActiveZone
168800,78a50469d9fa,Ball,0001,8.04,6.16,0.19,-1.17,-0.88,0.25,0.55,ActiveZone
169000,78a50469d9fa,Ball,0001,7.79,5.93,0.26,-1.25,-1.42,0.49,0.55,ActiveZone
169200,78a50469d9fa,Ball,0001,7.57,5.67,0.48,-0.89,-0.91,1.90,0.53,ActiveZone
169400,78a50469d9fa,Ball,0001,7.42,5.58,0.96,-0.60,0.01,2.75,0.53,ActiveZone
169600,78a50469d9fa,Ball,0001,7.32,5.68,1.49,-0.41,1.05,2.03,0.50,ActiveZone
169800,78a50469d9fa,Ball,0001,7.25,5.96,1.69,-0.34,1.52,0.17,0.50,ActiveZone
170000,78a50469d9fa,Ball,0001,7.17,6.18,1.63,-0.50,0.44,-0.56,0.50,ActiveZone
170200,78a50469d9fa,Ball,0001,7.04,6.03,1.54,-0.88,-2.21,-0.15,0.50,ActiveZone
170400,78a50469d9fa,Ball,0001,6.75,5.14,1.67,-1.99,-6.43,1.31,0.52,ActiveZone
170600,78a50469d9fa,Ball,0001,6.27,3.62,1.97,-2.76,-8.38,1.41,0.52,ActiveZone
170800,78a50469d9fa,Ball,0001,5.73,2.03,2.04,-2.44,-7.18,-0.73,0.49,ActiveZone
171000,78a50469d9fa,Ball,0001,5.31,0.79,1.73,-1.71,-5.14,-2.27,0.49,ActiveZone
171200,78a50469d9fa,Ball,0001,5.07,0.02,1.20,-0.71,-2.27,-2.84,0.54,ActiveZone
171400,78a50469d9fa,Ball,0001,5.02,-0.10,0.66,0.17,0.86,-2.47,0.54,ActiveZone
171600,78a50469d9fa,Ball,0001,5.13,0.30,0.24,0.93,2.95,-1.68,0.54,ActiveZone
171800,78a50469d9fa,Ball,0001,5.41,0.97,0.04,1.86,3.39,-0.29,0.55,ActiveZone
172000,78a50469d9fa,Ball,0001,5.86,1.62,0.07,2.57,3.02,0.44,0.55,ActiveZone
172200,78a50469d9fa,Ball,0001,6.41,2.15,0.15,2.88,2.22,0.27,0.54,ActiveZone
172400,78a50469d9fa,Ball,0001,6.96,2.50,0.18,2.62,1.31,-0.01,0.54,ActiveZone
172600,78a50469d9fa,Ball,0001,7.44,2.65,0.15,2.02,0.15,-0.18,0.55,ActiveZone
172800,78a50469d9fa,Ball,0001,7.74,2.55,0.13,1.06,-1.17,-0.10,0.55,ActiveZone
173000,78a50469d9fa,Ball,0001,7.92,2.21,0.11,0.88,-2.11,-0.08,0.55,ActiveZone
173200,78a50469d9fa,Ball,0001,8.14,1.73,0.09,1.47,-2.66,-0.14,0.55,ActiveZone
173400,78a50469d9fa,Ball,0001,8.58,1.21,0.04,2.92,-2.44,-0.26,0.56,ActiveZone
173600,78a50469d9fa,Ball,0001,9.27,0.76,0.01,3.91,-2.04,-0.06,0.56,ActiveZone
173800,78a50469d9fa,Ball,0001,10.11,0.40,0.01,4.48,-1.46,-0.08,0.56,ActiveZone
174000,78a50469d9fa,Ball,0001,11.03,0.16,0.02,4.60,-1.08,0.35,0.56,ActiveZone
174200,78a50469d9fa,Ball,0001,11.91,-0.05,0.23,4.15,-1.10,1.95,0.56,ActiveZone
174400,78a50469d9fa,Ball,0001,12.64,-0.27,0.85,3.04,-0.72,4.05,0.53,ActiveZone
174600,78a50469d9fa,Ball,0001,13.12,-0.33,1.73,1.77,0.09,4.50,0.53,ActiveZone
174800,78a50469d9fa,Ball,0001,13.36,-0.24,2.53,0.62,0.68,2.95,0.54,ActiveZone
175000,78a50469d9fa,Ball,0001,13.41,-0.09,2.81,-0.06,0.85,0.07,0.54,ActiveZone
175200,78a50469d9fa,Ball,0001,13.35,0.08,2.65,-0.56,0.78,-1.43,0.54,ActiveZone
175400,78a50469d9fa,Ball,0001,13.19,0.23,2.36,-0.97,0.95,-0.98,0.55,ActiveZone
175600,78a50469d9fa,Ball,0001,12.99,0.45,2.29,-0.91,1.08,0.23,0.55,ActiveZone
175800,78a50469d9fa,Ball,0001,12.88,0.62,2.43,-0.12,0.53,1.12,0.55,ActiveZone
176000,78a50469d9fa,Ball,0001,12.97,0.58,2.70,0.95,-1.11,1.45,0.49,ActiveZone
176200,78a50469d9fa,Ball,0001,13.18,0.25,2.94,0.91,-1.99,0.80,0.49,ActiveZone
176400,78a50469d9fa,Ball,0001,13.25,-0.14,2.96,-0.36,-1.67,-0.85,0.49,ActiveZone
176600,78a50469d9fa,Ball,0001,13.03,-0.38,2.54,-1.70,-0.83,-3.11,0.51,ActiveZone
176800,78a50469d9fa,Ball,0001,12.63,-0.50,1.84,-2.08,-0.39,-3.55,0.51,ActiveZone
177000,78a50469d9fa,Ball,0001,12.27,-0.58,1.23,-1.37,-0.49,-2.63,0.55,ActiveZone
177200,78a50469d9fa,Ball,0001,12.08,-0.69,0.77,-0.58,-0.57,-1.95,0.55,ActiveZone
177400,78a50469d9fa,Ball,0001,12.03,-0.79,0.43,0.04,-0.42,-1.57,0.55,ActiveZone
177600,78a50469d9fa,Ball,0001,12.08,-0.82,0.16,0.40,0.17,-1.06,0.58,ActiveZone
177800,78a50469d9fa,Ball,0001,12.16,-0.77,0.00,0.24,0.15,-0.50,0.58,ActiveZone
178000,78a50469d9fa,Ball,0001,12.13,-0.84,-0.05,-0.67,-1.10,-0.14,0.59,ActiveZone
178200,78a50469d9fa,Ball,0001,11.90,-1.17,-0.06,-1.58,-2.00,0.08,0.59,ActiveZone
178400,78a50469d9fa,Ball,0001,11.52,-1.57,-0.02,-2.12,-1.77,0.31,0.56,ActiveZone
178600,78a50469d9fa,Ball,0001,11.05,-1.78,0.14,-2.79,-0.63,1.23,0.56,ActiveZone
178800,78a50469d9fa,Ball,0001,10.31,-1.91,0.44,-4.90,-0.93,1.78,0.56,ActiveZone
179000,78a50469d9fa,Ball,0001,8.94,-2.30,0.82,-9.16,-3.28,1.81,0.53,ActiveZone
179200,78a50469d9fa,Ball,0001,6.79,-3.14,1.11,-11.87,-4.82,1.00,0.53,ActiveZone
179400,78a50469d9fa,Ball,0001,4.45,-4.07,1.15,-10.51,-3.92,-0.84,0.54,ActiveZone
179600,78a50469d9fa,Ball,0001,2.64,-4.65,0.84,-7.73,-1.84,-1.99,0.54,ActiveZone
179800,78a50469d9fa,Ball,0001,1.32,-4.79,0.46,-5.59,0.46,-1.57,0.54,ActiveZone
180000,78a50469d9fa,Ball,0001,0.35,-4.37,0.34,-4.28,4.01,0.60,0.52,ActiveZone
180200,78a50469d9fa,Ball,0001,-0.47,-3.29,0.62,-4.16,6.54,1.85,0.52,ActiveZone
180400,78a50469d9fa,Ball,0001,-1.40,-1.89,0.98,-5.24,7.12,1.55,0.52,ActiveZone
180600,78a50469d9fa,Ball,0001,-2.65,-0.60,1.13,-7.50,5.12,-0.40,0.52,ActiveZone
180800,78a50469d9fa,Ball,0001,-4.32,0.14,0.87,-8.90,2.45,-1.88,0.52,ActiveZone
181000,78a50469d9fa,Ball,0001,-6.10,0.47,0.48,-8.55,1.01,-1.84,0.52,ActiveZone
181200,78a50469d9fa,Ball,0001,-7.52,0.60,0.21,-5.78,0.34,-0.84,0.53,ActiveZone
181400,78a50469d9fa,Ball,0001,-8.52,0.61,0.14,-4.46,-0.26,0.20,0.53,ActiveZone
181600,78a50469d9fa,Ball,0001,-9.48,0.54,0.33,-5.27,-0.38,1.66,0.53,ActiveZone
181800,78a50469d9fa,Ball,0001,-10.57,0.45,0.77,-5.39,-0.42,2.69,0.53,ActiveZone
182000,78a50469d9fa,Ball,0001,-11.57,0.37,1.37,-4.55,-0.45,3.18,0.53,ActiveZone
182200,78a50469d9fa,Ball,0001,-12.33,0.27,1.99,-2.91,-0.47,2.77,0.50,ActiveZone
182400,78a50469d9fa,Ball,0001,-12.76,0.18,2.44,-1.52,-0.44,1.74,0.50,ActiveZone
182600,78a50469d9fa,Ball,0001,-12.96,0.10,2.68,-0.43,-0.44,0.57,0.49,ActiveZone
182800,78a50469d9fa,Ball,0001,-12.95,-0.00,2.67,0.42,-0.54,-0.59,0.49,ActiveZone
183000,78a50469d9fa,Ball,0001,-12.83,-0.12,2.46,0.73,-0.62,-1.55,0.49,ActiveZone
183200,78a50469d9fa,Ball,0001,-12.70,-0.21,2.03,0.55,-0.33,-2.61,0.58,ActiveZone
183400,78a50469d9fa,Ball,0001,-12.61,-0.25,1.49,0.36,-0.03,-2.60,0.58,ActiveZone
183600,78a50469d9fa,Ball,0001,-12.55,-0.23,1.06,0.17,0.25,-1.44,0.58,ActiveZone
183800,78a50469d9fa,Ball,0001,-12.53,-0.16,0.99,0.08,0.34,0.75,0.57,ActiveZone
184000,78a50469d9fa,Ball,0001,-12.52,-0.04,1.28,0.12,1.12,1.96,0.57,ActiveZone
184200,78a50469d9fa,Ball,0001,-12.48,0.36,1.68,0.21,3.17,1.81,0.48,ActiveZone
184400,78a50469d9fa,Ball,0001,-12.43,1.20,1.96,0.29,5.01,0.90,0.48,ActiveZone
184600,78a50469d9fa,Ball,0001,-12.37,2.27,1.99,0.33,5.46,-0.71,0.48,ActiveZone
184800,78a50469d9fa,Ball,0001,-12.30,3.30,1.61,0.43,4.63,-3.26,0.51,ActiveZone
185000,78a50469d9fa,Ball,0001,-12.22,4.12,0.82,0.34,3.59,-4.24,0.51,ActiveZone
185200,78a50469d9fa,Ball,0001,-12.19,4.74,0.09,-0.14,2.62,-2.55,0.51,ActiveZone
185400,78a50469d9fa,Ball,0001,-12.32,5.16,0.02,-1.33,1.52,2.32,0.53,ActiveZone
185600,78a50469d9fa,Ball,0001,-12.56,5.38,0.82,-0.47,0.72,4.85,0.50,ActiveZone
185800,78a50469d9fa,Ball,0001,-12.17,5.52,1.49,4.12,0.73,1.91,0.50,ActiveZone
186000,78a50469d9fa,Ball,0001,-11.04,5.67,1.62,6.87,0.87,-0.49,0.50,ActiveZone
186200,78a50469d9fa,Ball,0001,-9.54,5.87,1.33,7.73,1.14,-2.33,0.56,ActiveZone
186400,78a50469d9fa,Ball,0001,-8.13,6.15,0.81,6.41,1.56,-2.71,0.56,ActiveZone
186600,78a50469d9fa,Ball,0001,-6.96,6.47,0.30,5.34,1.57,-2.20,0.56,ActiveZone
186800,78a50469d9fa,Ball,0001,-5.98,6.75,-0.01,4.54,1.18,-0.78,0.56,ActiveZone
187000,78a50469d9fa,Ball,0001,-5.06,6.94,-0.06,4.67,0.63,0.21,0.61,ActiveZone
187200,78a50469d9fa,Ball,0001,-4.12,6.98,0.05,4.72,-0.36,0.87,0.61,ActiveZone
187400,78a50469d9fa,Ball,0001,-3.17,6.76,0.29,4.79,-1.67,1.45,0.56,ActiveZone
187600,78a50469d9fa,Ball,0001,-2.19,6.38,0.59,4.96,-2.02,1.37,0.56,ActiveZone
187800,78a50469d9fa,Ball,0001,-1.18,6.03,0.79,5.20,-1.19,0.60,0.56,ActiveZone
188000,78a50469d9fa,Ball,0001,-0.13,5.93,0.85,5.18,0.08,0.09,0.56,ActiveZone
188200,78a50469d9fa,Ball,0001,0.87,6.00,0.88,4.81,0.36,0.28,0.56,ActiveZone
188400,78a50469d9fa,Ball,0001,1.77,6.02,1.01,4.26,-0.25,1.11,0.53,ActiveZone
188600,78a50469d9fa,Ball,0001,2.58,5.87,1.24,3.85,-1.25,0.94,0.53,ActiveZone
188800,78a50469d9fa,Ball,0001,3.31,5.47,1.26,3.43,-3.03,-1.19,0.55,ActiveZone
189000,78a50469d9fa,Ball,0001,3.95,4.72,0.84,2.98,-4.17,-2.68,0.55,ActiveZone
189200,78a50469d9fa,Ball,0001,4.51,3.90,0.31,2.56,-3.80,-2.23,0.55,ActiveZone
189400,78a50469d9fa,Ball,0001,4.98,3.35,0.13,2.16,-1.31,0.80,0.54,ActiveZone
189600,78a50469d9fa,Ball,0001,5.44,3.32,0.54,2.67,0.76,2.95,0.54,ActiveZone
189800,78a50469d9fa,Ball,0001,6.12,3.58,1.19,4.28,1.66,3.24,0.54,ActiveZone
190000,78a50469d9fa,Ball,0001,7.25,3.89,1.69,7.20,1.23,1.42,0.48,ActiveZone
190200,78a50469d9fa,Ball,0001,8.87,4.06,1.75,8.67,0.48,-0.78,0.48,ActiveZone
190400,78a50469d9fa,Ball,0001,10.50,4.06,1.39,7.18,-0.50,-2.67,0.56,ActiveZone
190600,78a50469d9fa,Ball,0001,11.76,3.88,0.79,5.44,-1.27,-3.00,0.56,ActiveZone
190800,78a50469d9fa,Ball,0001,12.72,3.58,0.31,4.26,-1.65,-1.57,0.56,ActiveZone
191000,78a50469d9fa,Ball,0001,13.52,3.22,0.30,3.91,-1.99,1.46,0.55,ActiveZone
191200,78a50469d9fa,Ball,0001,14.29,2.81,0.73,3.78,-2.02,2.40,0.55,ActiveZone
191400,78a50469d9fa,Ball,0001,15.04,2.44,1.09,3.74,-1.75,0.41,0.63,ActiveZone
191600,78a50469d9fa,Ball,0001,15.78,2.10,0.86,3.60,-1.60,-2.28,0.63,
191800,78a50469d9fa,Ball,0001,16.45,1.81,0.35,3.09,-1.27,-2.34,0.63,
192000,78a50469d9fa,Ball,0001,17.01,1.58,0.10,2.46,-1.08,-0.01,0.64,
192200,78a50469d9fa,Ball,0001,17.43,1.41,0.28,1.78,-0.48,1.59,0.64,
192400,78a50469d9fa,Ball,0001,17.71,1.43,0.66,1.05,0.80,2.14,0.70,
192600,78a50469d9fa,Ball,0001,17.88,1.70,1.09,0.70,1.80,1.94,0.70,
192800,78a50469d9fa,Ball,0001,18.02,2.09,1.39,0.78,1.97,0.92,0.70,
193000,78a50469d9fa,Ball,0001,18.22,2.43,1.40,1.30,1.29,-0.91,0.70,
193200,78a50469d9fa,Ball,0001,18.56,2.61,1.07,1.90,0.49,-2.20,0.71,
193400,78a50469d9fa,Ball,0001,18.93,2.66,0.60,1.65,0.10,-2.32,0.71,
193600,78a50469d9fa,Ball,0001,19.16,2.67,0.22,0.61,-0.01,-1.30,0.85,
193800,78a50469d9fa,Ball,0001,19.22,2.51,0.07,-0.01,-1.46,-0.30,0.85,
194000,78a50469d9fa,Ball,0001,19.15,2.16,0.06,-0.69,-1.88,0.08,0.87,
194200,78a50469d9fa,Ball,0001,18.92,1.91,0.03,-1.53,-0.64,-0.19,0.87,
194400,78a50469d9fa,Ball,0001,18.57,1.87,0.03,-1.94,0.16,0.25,0.87,
194600,78a50469d9fa,Ball,0001,18.19,1.94,0.21,-1.84,0.44,1.62,0.88,
194800,78a50469d9fa,Ball,0001,17.84,2.05,0.60,-1.60,0.67,2.11,0.88,
195000,78a50469d9fa,Ball,0001,17.55,2.21,0.99,-1.29,0.92,1.53,0.88,
195200,78a50469d9fa,Ball,0001,17.32,2.43,1.14,-1.15,1.36,-0.11,0.74,
195400,78a50469d9fa,Ball,0001,17.08,2.74,1.01,-1.19,1.71,-0.96,0.74,
195600,78a50469d9fa,Ball,0001,16.84,3.08,0.84,-1.20,1.47,-0.48,0.65,
195800,78a50469d9fa,Ball,0001,16.62,3.29,0.81,-0.99,0.58,0.07,0.65,
196000,78a50469d9fa,Ball,0001,16.45,3.31,0.83,-0.65,-0.30,-0.05,0.65,
196200,78a50469d9fa,Ball,0001,16.36,3.19,0.68,-0.30,-0.86,-1.29,0.63,
196400,78a50469d9fa,Ball,0001,16.32,3.00,0.38,-0.17,-0.98,-1.49,0.63,
196600,78a50469d9fa,Ball,0001,16.28,2.83,0.15,-0.16,-0.65,-0.66,0.62,
196800,78a50469d9fa,Ball,0001,16.26,2.74,0.11,-0.01,-0.24,0.20,0.62,
197000,78a50469d9fa,Ball,0001,16.27,2.72,0.20,0.10,-0.05,0.58,0.62,
197200,78a50469d9fa,Ball,0001,16.30,2.71,0.31,0.19,-0.06,0.49,0.62,
197400,78a50469d9fa,Ball,0001,16.35,2.70,0.38,0.26,-0.03,0.16,0.70,
197600,78a50469d9fa,Ball,0001,16.36,2.69,0.37,-0.35,-0.06,-0.22,0.70,
197800,78a50469d9fa,Ball,0001,16.17,2.64,0.30,-1.51,-0.64,-0.45,0.64,
198000,78a50469d9fa,Ball,0001,15.81,2.45,0.24,-1.94,-1.16,-0.05,0.64,
198200,78a50469d9fa,Ball,0001,15.46,2.20,0.32,-1.30,-1.25,0.95,0.61,
198400,78a50469d9fa,Ball,0001,15.30,1.95,0.59,-0.63,-1.36,1.66,0.61,
198600,78a50469d9fa,Ball,0001,15.09,1.64,0.93,-1.77,-1.85,1.60,0.61,ActiveZone
198800,78a50469d9fa,Ball,0001,14.45,1.18,1.16,-5.02,-2.95,0.11,0.56,ActiveZone
199000,78a50469d9fa,Ball,0001,13.14,0.47,0.97,-7.71,-3.98,-1.70,0.56,ActiveZone
199200,78a50469d9fa,Ball,0001,11.60,-0.34,0.63,-7.27,-3.97,-1.49,0.56,ActiveZone
199400,78a50469d9fa,Ball,0001,10.26,-1.11,0.39,-6.14,-3.65,-0.86,0.56,ActiveZone
199600,78a50469d9fa,Ball,0001,9.18,-1.78,0.28,-4.60,-3.10,-0.22,0.55,ActiveZone
199800,78a50469d9fa,Ball,0001,8.38,-2.34,0.28,-3.48,-2.51,0.14,0.55,ActiveZone
200000,78a50469d9fa,Ball,0001,7.76,-2.78,0.32,-2.87,-1.90,0.19,0.55,ActiveZone
200200,78a50469d9fa,Ball,0001,7.20,-3.10,0.34,-2.77,-1.26,-0.08,0.55,ActiveZone
200400,78a50469d9fa,Ball,0001,6.62,-3.27,0.27,-3.10,-0.23,-0.69,0.54,ActiveZone
200600,78a50469d9fa,Ball,0001,5.99,-3.20,0.11,-3.10,0.79,-0.70,0.54,ActiveZone
200800,78a50469d9fa,Ball,0001,5.41,-3.01,0.05,-2.63,1.00,0.26,0.54,ActiveZone
201000,78a50469d9fa,Ball,0001,4.97,-2.87,0.25,-1.80,0.36,1.57,0.55,ActiveZone
201200,78a50469d9fa,Ball,0001,4.63,-2.85,0.57,-1.84,-0.05,1.29,0.53,ActiveZone
201400,78a50469d9fa,Ball,0001,4.08,-2.84,0.58,-3.52,0.09,-0.94,0.53,ActiveZone
201600,78a50469d9fa,Ball,0001,3.28,-2.82,0.31,-4.28,0.13,-1.47,0.53,ActiveZone
201800,78a50469d9fa,Ball,0001,2.42,-2.79,0.10,-4.15,0.09,-0.29,0.53,ActiveZone
202000,78a50469d9fa,Ball,0001,1.70,-2.80,0.25,-3.08,-0.20,1.48,0.52,ActiveZone
202200,78a50469d9fa,Ball,0001,1.15,-2.89,0.58,-2.51,-0.67,1.53,0.52,ActiveZone
202400,78a50469d9fa,Ball,0001,0.65,-3.08,0.74,-2.56,-1.36,-0.10,0.52,ActiveZone
202600,78a50469d9fa,Ball,0001,0.12,-3.43,0.57,-2.69,-2.00,-1.46,0.52,ActiveZone
202800,78a50469d9fa,Ball,0001,-0.43,-3.85,0.24,-2.85,-2.11,-1.65,0.52,ActiveZone
203000,78a50469d9fa,Ball,0001,-1.01,-4.21,0.00,-2.97,-1.56,-0.71,0.52,ActiveZone
203200,78a50469d9fa,Ball,0001,-1.61,-4.49,-0.06,-3.00,-1.20,-0.02,0.52,ActiveZone
203400,78a50469d9fa,Ball,0001,-2.20,-4.71,-0.02,-2.92,-1.02,0.42,0.52,ActiveZone
